Discharge,Dayl,Prcp,Srad,Swe,Tmax,Tmin,Vp
0.021,0.314496,0.0,0.21534,0.0,-0.0064,-0.1353,0.020959000000000002
0.022,0.31613209999999997,0.0,0.18200999999999998,0.0,0.048600000000000004,-0.051500000000000004,0.042783
0.058,0.317952,0.0922,0.16193000000000002,0.0,0.1142,-0.024399999999999998,0.052
0.13,0.317952,0.1865,0.14994,0.0,0.1014,-0.017,0.054408000000000005
0.151,0.317952,0.121,0.18572,0.0,0.0816,-0.102,0.028081000000000002
0.07,0.317952,0.0,0.18988999999999998,0.0,-0.0487,-0.1474,0.01984
0.055,0.317952,0.0,0.177,0.0,-0.0102,-0.1003,0.028208999999999998
0.05,0.3213907,0.0369,0.13479,0.0,0.0036,-0.0886,0.031025
0.047,0.32140799999999997,0.0,0.1392,0.0,0.0089,-0.0582,0.039952999999999995
0.049,0.32140799999999997,0.0,0.11409,0.0,0.030299999999999997,-0.024,0.051932000000000006
0.088,0.32140799999999997,0.1497,0.08602,0.0,0.046,-0.0088,0.057516
0.067,0.323044,0.047400000000000005,0.13358,0.0,0.042199999999999994,-0.046900000000000004,0.043447
0.046,0.3248639,0.0,0.18519999999999998,0.0,-0.037200000000000004,-0.1268,0.02327
0.035,0.3248639,0.0,0.1966,0.0,-0.1107,-0.20489999999999997,0.012209000000000001
0.032,0.3248639,0.0,0.19583,0.0,-0.13470000000000001,-0.22719999999999999,0.009837
0.033,0.3283199,0.025,0.23241,0.0,-0.061500000000000006,-0.22329999999999997,0.01042
0.033,0.3283199,0.0558,0.21587,0.0,-0.0361,-0.25579999999999997,0.008
0.032,0.3283199,0.0,0.17565999999999998,0.0,-0.19690000000000002,-0.2742,0.008
0.032,0.3317586,0.0,0.26073,0.0,-0.1291,-0.2666,0.008
0.03,0.33177599999999996,0.0,0.26550999999999997,0.0,-0.0951,-0.2361,0.008
0.028,0.33177599999999996,0.01,0.22884000000000002,0.0,-0.0931,-0.19920000000000002,0.012209000000000001
0.026,0.33521449999999997,0.0,0.21087,0.0,-0.15289999999999998,-0.2452,0.008
0.025,0.3352319,0.0,0.2621,0.0,-0.14429999999999998,-0.2732,0.008
0.025,0.3352319,0.0,0.30654000000000003,0.0,-0.0638,-0.2613,0.008
0.025,0.33868800000000004,0.0,0.24057,0.0,-0.0258,-0.135,0.02
0.025,0.33868800000000004,0.172,0.11181,0.0,-0.0604,-0.1192,0.024209
0.024,0.33868800000000004,0.0222,0.2309,0.0,-0.0827,-0.1875,0.013630000000000001
0.024,0.3421439,0.0,0.18333000000000002,0.0,-0.1426,-0.2134,0.011909999999999999
0.023,0.3421439,0.0,0.26694,0.0,-0.1149,-0.23,0.008
0.023,0.34558269999999996,0.0,0.33081,0.0,-0.022000000000000002,-0.21899999999999997,0.012
0.023,0.3456001,0.09,0.24865,0.0,0.0169,-0.1808,0.016
0.023,0.3456001,0.0167,0.16343000000000002,0.0,-0.009000000000000001,-0.0698,0.036081
0.021,0.3490561,0.0194,0.30269999999999997,0.0,-0.019799999999999998,-0.1551,0.018256
0.019,0.3490561,0.0,0.33094999999999997,0.0,-0.0966,-0.2584,0.008
0.018,0.35251190000000004,0.0,0.34970999999999997,0.0,-0.0394,-0.23,0.008
0.018,0.35251190000000004,0.0,0.34969,0.0,-0.0359,-0.223,0.011993
0.017,0.35414809999999997,0.0189,0.32450999999999997,0.0,-0.0334,-0.1821,0.016
0.017,0.355968,0.0,0.28856,0.0,-0.0288,-0.1476,0.02
0.017,0.355968,0.02,0.36475,0.0,-0.042199999999999994,-0.244,0.008
0.017,0.3594239,0.0,0.37007999999999996,0.0,-0.0187,-0.2305,0.008
0.017,0.3594239,0.0,0.26135,0.0,0.013500000000000002,-0.09380000000000001,0.028993
0.017,0.36288010000000004,0.0919,0.19049000000000002,0.0,0.018500000000000003,-0.08380000000000001,0.032623
0.017,0.36288010000000004,0.0,0.35925,0.0,-0.0147,-0.1907,0.013019
0.015,0.3663359,0.0,0.3589,0.0,-0.0492,-0.2224,0.012
0.015,0.3663359,0.15,0.24786000000000002,0.0,-0.0048,-0.1509,0.01992
0.015,0.3697921,0.1417,0.17709,0.0,-0.0013,-0.09,0.030643
0.015,0.3697921,0.0,0.29433,0.0,-0.009399999999999999,-0.1209,0.024
0.014,0.373248,0.0274,0.299,0.0,-0.010700000000000001,-0.1698,0.016412
0.013,0.373248,0.0,0.34124,0.0,-0.09210000000000002,-0.2257,0.011458
0.014,0.37670400000000004,0.12,0.26994,0.0,-0.0424,-0.1866,0.013876
0.016,0.37670400000000004,0.0097,0.24054,0.0,-0.0086,-0.09119999999999999,0.031014
0.016,0.3801601,0.0,0.37238,0.0,-0.0115,-0.1595,0.01641
0.016,0.3801601,0.0,0.39773000000000003,0.0,0.0218,-0.1449,0.02
0.017,0.3836161,0.0,0.3915,0.0,0.07690000000000001,-0.0834,0.032124
0.02,0.3836161,0.0,0.25227,0.0,0.08130000000000001,-0.0054,0.05909
0.075,0.38707199999999997,0.15960000000000002,0.17493,0.0,0.0719,-0.0064,0.058434
0.093,0.38707199999999997,0.1292,0.11593,0.0,0.0325,-0.016,0.054608000000000004
0.062,0.39052800000000004,0.0,0.22537000000000001,0.0,0.0729,-0.0,0.06068
0.176,0.39052800000000004,0.0693,0.22646,0.0,0.1118,0.0088,0.064544
0.118,0.39398410000000006,0.0172,0.22269999999999998,0.0,0.036000000000000004,-0.0434,0.044472000000000005
0.075,0.39398410000000006,0.0,0.34632,0.0,0.0437,-0.0668,0.036
0.066,0.39744,0.0,0.35067000000000004,0.0,0.0676,-0.045700000000000005,0.044
0.059,0.39744,0.0,0.26786,0.0,0.04,-0.0387,0.045843
