Dayl,Prcp,Srad,Swe,Tmax,Tmin,Vp
0.062747,0.0,0.26797000000000004,0.0,-0.18530000000000002,0.10477,0.15557
0.05680399999999999,0.0,0.26797000000000004,0.0,-0.18530000000000002,0.10477,0.053929
0.05680399999999999,0.0,0.26827,0.0,-0.18530000000000002,0.10477,0.064527
0.039159,0.0,0.36351999999999995,0.0,-0.18530000000000002,0.10477,0.007784
0.022254,0.0,0.36351999999999995,0.0,-0.18530000000000002,0.10477,9.9e-05
0.022254,0.0,0.36351999999999995,0.0,-0.18530000000000002,0.10477,0.0007
0.022254,0.0,0.36351999999999995,0.0,-0.18530000000000002,0.10477,4.3e-05
0.022254,0.0,0.36351999999999995,0.0,-0.18530000000000002,0.10477,0.000557
0.022254,0.0,0.36351999999999995,0.0,-0.18530000000000002,0.10477,6.9e-05
0.022254,0.0,0.36351999999999995,0.0,-0.18530000000000002,0.10477,5.3e-05
0.022254,0.0,0.36351999999999995,0.0,-0.18530000000000002,0.10477,0.000825
0.022254,0.0,0.36351999999999995,0.0,-0.18530000000000002,0.10477,0.00010700000000000001
0.022254,0.0,0.36351999999999995,0.0,-0.18530000000000002,0.10477,0.000489
0.022254,0.0,0.36351999999999995,0.0,-0.18530000000000002,0.10477,0.0005679999999999999
0.022254,0.0,0.36351999999999995,0.0,-0.18530000000000002,0.10477,0.004272
0.083994,0.0,0.36351999999999995,0.0,-0.18530000000000002,0.10477,0.17295
0.083994,0.0,0.36351999999999995,0.0,-0.18530000000000002,0.10477,0.16482
0.050852,0.0,0.18878,0.0,-0.18530000000000002,0.10477,0.074172
0.049438,0.0,0.27072,0.0,-0.18530000000000002,0.10477,0.081468
0.031797000000000006,0.0,0.34707,0.0,-0.18530000000000002,0.10477,0.027841
0.031797000000000006,0.0,0.34707,0.0,-0.18530000000000002,0.10477,9.9e-05
0.031797000000000006,0.0,0.34707,0.0,-0.18530000000000002,0.10477,2.8000000000000003e-05
0.031797000000000006,0.0,0.34707,0.0,-0.18530000000000002,0.10477,0.000269
0.031797000000000006,0.0,0.34707,0.0,-0.18530000000000002,0.10477,0.0009939999999999999
0.031797000000000006,0.0,0.34707,0.0,-0.18530000000000002,0.10477,0.0009220000000000001
0.031797000000000006,0.0,0.34707,0.0,-0.18530000000000002,0.10477,1.3000000000000001e-05
0.031797000000000006,0.0,0.34707,0.0,-0.18530000000000002,0.10477,7.7e-05
0.031797000000000006,0.0,0.30813,0.0,-0.18530000000000002,0.10477,0.042977
0.031797000000000006,0.0,0.30813,0.0,-0.18530000000000002,0.10477,0.0005099999999999999
0.031797000000000006,0.0,0.30813,0.0,-0.18530000000000002,0.10477,0.005292
0.031797000000000006,0.0,0.22399000000000002,0.0,-0.18530000000000002,0.10477,0.0063939999999999995
0.031797000000000006,0.0,0.27117,0.0,-0.18530000000000002,0.10477,0.005919
0.024437999999999998,0.0,0.27117,0.0,-0.18530000000000002,0.10477,0.000719
0.024437999999999998,0.0,0.27117,0.0,-0.18530000000000002,0.10477,0.0008
0.024437999999999998,0.0,0.27117,0.0,-0.18530000000000002,0.10477,0.0008710000000000001
0.024437999999999998,0.0,0.27117,0.0,-0.18530000000000002,0.10477,0.0074
0.024437999999999998,0.0,0.27117,0.0,-0.18530000000000002,0.10477,0.0002
0.024437999999999998,0.0,0.27117,0.0,-0.18530000000000002,0.10477,0.0024
0.024437999999999998,0.0,0.27117,0.0,-0.18530000000000002,0.10477,2.4e-05
0.024437999999999998,0.0,0.25393,0.0,-0.18530000000000002,0.10477,0.034296
0.024437999999999998,0.0,0.25393,0.0,-0.18530000000000002,0.10477,0.0043
0.024437999999999998,0.0,0.25393,0.0,-0.18530000000000002,0.10477,0.0009539999999999999
0.024437999999999998,0.0,0.25393,0.0,-0.18530000000000002,0.10477,0.00033
