Discharge,Dayl,Prcp,Srad,Swe,Tmax,Tmin,Vp
0.027,0.32486400000000004,0.0,0.23072,0.0,0.0535,-0.0699,0.036
0.029,0.32486400000000004,0.0,0.22846,0.0,0.09359999999999999,-0.03,0.048
0.035,0.32486400000000004,0.0436,0.15728,0.0,0.1392,0.0339,0.078461
0.043,0.32486400000000004,0.0692,0.15247999999999998,0.0,0.1523,0.0438,0.08329500000000001
0.164,0.32690389999999997,0.2758,0.17955000000000002,0.0,0.09849999999999999,-0.039599999999999996,0.045245
0.078,0.32832,0.0,0.23247,0.0,0.0178,-0.10400000000000001,0.027864999999999997
0.056,0.32832,0.0,0.22685,0.0,0.045599999999999995,-0.0713,0.036
0.046,0.32832,0.0,0.18366,0.0,0.0377,-0.046799999999999994,0.044
0.04,0.32832,0.0,0.20589,0.0,0.075,-0.024900000000000002,0.051834000000000005
0.062,0.32871690000000003,0.061799999999999994,0.14253,0.0,0.096,0.0058,0.063876
0.118,0.33177599999999996,0.21050000000000002,0.12607,0.0,0.10300000000000001,0.0225,0.071975
0.07,0.33177599999999996,0.0,0.15818000000000002,0.0,0.0732,0.0002,0.060361
0.056,0.33177599999999996,0.0235,0.16751,0.0,0.0167,-0.0667,0.036078
0.047,0.33177599999999996,0.0748,0.17195,0.0,-0.06309999999999999,-0.1673,0.016078
0.041,0.335232,0.0,0.23284,0.0,-0.08130000000000001,-0.1862,0.014726
0.038,0.335232,0.0,0.28107,0.0,0.0005,-0.1562,0.018896
0.036,0.335232,0.0,0.29026,0.0,-0.006,-0.17550000000000002,0.016
0.034,0.33562879999999995,0.0,0.22125,0.0,-0.1005,-0.1937,0.012217
0.032,0.33868800000000004,0.0,0.25188,0.0,-0.0718,-0.1852,0.014905000000000002
0.03,0.33868800000000004,0.0,0.23298,0.0,-0.06309999999999999,-0.1617,0.016078
0.029,0.33868800000000004,0.0277,0.17673,0.0,-0.0768,-0.16140000000000002,0.016722
0.028,0.342144,0.0,0.22087,0.0,-0.1038,-0.192,0.012862
0.027,0.342144,0.0,0.24584999999999999,0.0,-0.0799,-0.1822,0.015600999999999999
0.026,0.342144,0.0,0.2538,0.0,-0.0241,-0.13140000000000002,0.02248
0.03,0.3456,0.0062,0.19466999999999998,0.0,0.0032,-0.0709,0.035963
0.029,0.3456,0.1491,0.13175,0.0,-0.0154,-0.07919999999999999,0.033259
0.028,0.3456,0.0,0.24036000000000002,0.0,-0.049400000000000006,-0.1418,0.02
0.027,0.3490561,0.0,0.26037,0.0,-0.07719999999999999,-0.1789,0.016
0.026,0.3490561,0.0,0.30443000000000003,0.0,-0.024700000000000003,-0.15990000000000001,0.016506
0.026,0.3490561,0.0,0.3305,0.0,0.03,-0.1405,0.02
0.032,0.352512,0.114,0.22068000000000002,0.0,0.0393,-0.08259999999999999,0.032008
0.031,0.352512,0.0,0.22691,0.0,0.0213,-0.0584,0.039748
0.03,0.3557908,0.0,0.26368,0.0,-0.009000000000000001,-0.1039,0.027727999999999996
0.029,0.355968,0.0,0.23433,0.0,-0.0325,-0.1112,0.026879000000000004
0.028,0.355968,0.0158,0.20449,0.0,-0.014499999999999999,-0.0793,0.033061
0.027,0.359424,0.0,0.233,0.0,0.003,-0.0712,0.036
0.027,0.359424,0.0,0.23932,0.0,0.0008,-0.07400000000000001,0.035387
0.026,0.3628799,0.0,0.29854,0.0,0.0316,-0.0709,0.035802
0.026,0.3628799,0.0,0.36399000000000004,0.0,0.013000000000000001,-0.1452,0.019896
0.025,0.3628799,0.0,0.36008,0.0,0.025099999999999997,-0.1258,0.023459999999999998
0.028,0.366336,0.0,0.33275,0.0,0.0717,-0.0541,0.040746
0.028,0.366336,0.016399999999999998,0.29852,0.0,0.0723,-0.0382,0.045439
