Discharge,Dayl,Prcp,Srad,Swe,Tmax,Tmin,Vp
0.018,0.32486400000000004,0.0,0.21344,0.0,0.021,-0.0832,0.032
0.022,0.32486400000000004,0.0,0.23275,0.0,0.0652,-0.057699999999999994,0.039951
0.027,0.32486400000000004,0.0173,0.18223,0.0,0.1206,0.0333,0.078598
0.033,0.32486400000000004,0.05,0.15502000000000002,0.0,0.12960000000000002,0.0246,0.072315
0.053,0.32486400000000004,0.1293,0.18958000000000003,0.0,0.09699999999999999,-0.0535,0.041178
0.034,0.32557990000000003,0.0,0.22338,0.0,-0.0143,-0.1223,0.024021999999999998
0.03,0.32832,0.0,0.23675,0.0,0.0121,-0.1074,0.027247000000000004
0.026,0.32832,0.0,0.19177000000000002,0.0,0.0263,-0.0593,0.039863
0.023,0.32832,0.0,0.20104,0.0,0.0291,-0.0617,0.038402
0.04,0.32832,0.0889,0.14194,0.0,0.0587,-0.025699999999999997,0.050720999999999995
0.087,0.3290359,0.2208,0.09961,0.0,0.06509999999999999,0.009300000000000001,0.064186
0.058,0.33177599999999996,0.0,0.17874,0.0,0.0616,-0.016200000000000003,0.054957000000000006
0.041,0.33177599999999996,0.029300000000000003,0.12345,0.0,-0.0021,-0.0683,0.036
0.033,0.33177599999999996,0.0866,0.19866999999999999,0.0,-0.0601,-0.1937,0.012374
0.028,0.33177599999999996,0.0,0.21391,0.0,-0.1058,-0.1955,0.012
0.023,0.335232,0.0,0.28574,0.0,-0.0329,-0.19,0.013330000000000002
0.021,0.335232,0.0,0.30566000000000004,0.0,-0.0017000000000000001,-0.2184,0.011907
0.019,0.335232,0.0,0.19244999999999998,0.0,-0.1535,-0.2286,0.009574
0.018,0.33847730000000004,0.0,0.2617,0.0,-0.1012,-0.2186,0.011906
0.017,0.33868800000000004,0.0,0.22233,0.0,-0.08039999999999999,-0.17,0.016
0.016,0.33868800000000004,0.02,0.19357,0.0,-0.0876,-0.16140000000000002,0.016
0.016,0.3394039,0.0,0.21947,0.0,-0.1319,-0.2169,0.011998
0.015,0.342144,0.0,0.23767,0.0,-0.1198,-0.2138,0.012
0.015,0.342144,0.0,0.26376,0.0,-0.052300000000000006,-0.1631,0.016374
0.014,0.3428599,0.0,0.24359,0.0,0.0,-0.09720000000000001,0.028022000000000002
0.014,0.34559989999999996,0.2291,0.15313,0.0,-0.0311,-0.1048,0.028022000000000002
0.014,0.34559989999999996,0.0,0.25977,0.0,-0.060599999999999994,-0.1605,0.016105
0.013,0.3488454,0.0,0.2304,0.0,-0.1168,-0.19899999999999998,0.012
0.013,0.349056,0.0,0.29185,0.0,-0.0708,-0.188,0.013779
0.013,0.349056,0.0,0.34148,0.0,0.0101,-0.17059999999999997,0.016
0.013,0.352512,0.1491,0.25268999999999997,0.0,0.0339,-0.1303,0.022705
0.012,0.352512,0.0,0.23584,0.0,0.0006,-0.08109999999999999,0.032
0.012,0.352512,0.0,0.273,0.0,-0.0223,-0.12050000000000001,0.024103
0.012,0.355968,0.0,0.1782,0.0,-0.07719999999999999,-0.1331,0.021483000000000002
0.012,0.355968,0.0246,0.23331,0.0,-0.029900000000000003,-0.11779999999999999,0.024456
0.011,0.359424,0.0,0.25097,0.0,-0.0045000000000000005,-0.08529999999999999,0.032
0.011,0.359424,0.0,0.25026,0.0,-0.0126,-0.0909,0.031045999999999997
