Discharge,Dayl,Prcp,Srad,Swe,Tmax,Tmin,Vp
101.0,31104.0,0.0,214.89,0.0,-7.62,-20.54,118.8
100.0,31104.0,0.0,178.34,0.0,0.49,-9.19,302.03
201.0,31213.75,9.49,165.25,0.0,6.97,-6.87,359.54
380.0,31384.61,10.08,157.09,0.0,6.73,-5.55,407.94
440.0,31449.6,11.31,178.88,0.0,3.42,-12.16,242.02
303.0,31449.6,0.0,185.33,0.0,-9.1,-18.45,145.88
202.0,31449.6,0.0,201.68,0.0,-3.79,-14.34,203.47
150.0,31559.35,7.32,141.62,0.0,-1.91,-11.4,256.37
122.0,31782.46,0.0,177.0,0.0,-3.16,-11.75,250.41
112.0,31795.21,0.0,151.67,0.0,-0.56,-7.68,342.87
105.0,31795.21,15.18,64.4,0.0,0.64,-3.17,482.75
198.0,31810.9,8.09,149.94,0.0,1.73,-8.25,325.24
189.0,32128.08,3.71,162.25,0.0,-7.93,-17.44,157.55
151.0,32140.81,0.0,220.04,0.0,-15.9,-26.57,74.3
123.0,32140.81,0.0,194.03,0.0,-19.25,-28.0,64.04
102.0,32360.18,4.98,197.26,0.0,-12.38,-26.92,73.71
92.0,32486.4,8.6,213.4,0.0,-9.38,-27.57,69.04
85.0,32486.4,0.0,177.4,0.0,-22.99,-30.51,40.0
78.0,32705.78,0.0,272.45,0.0,-17.79,-32.24,40.0
74.0,32831.99,0.0,288.28,0.0,-13.69,-30.26,40.0
71.0,32831.99,2.11,259.85,0.0,-11.17,-26.26,77.75
70.0,33051.39,4.38,168.9,0.0,-17.75,-27.14,73.31
68.0,33177.6,0.0,243.32,0.0,-19.15,-29.77,40.0
67.0,33177.6,0.0,299.87,0.0,-9.45,-25.57,78.94
73.0,33510.48,6.86,217.32,0.0,-4.62,-18.93,137.38
71.0,33523.21,10.3,136.27,0.0,-7.4,-14.31,199.21
68.0,33538.9,2.58,222.27,0.0,-8.67,-19.53,124.11
66.0,33868.8,1.04,189.89,0.0,-16.1,-23.05,96.29
64.0,33868.8,0.0,179.19,0.0,-16.4,-22.9,94.16
63.0,34201.67,0.0,308.01,0.0,-7.11,-21.27,120.0
