Discharge,Dayl,Prcp,Srad,Swe,Tmax,Tmin,Vp
38.0,32140.8,0.0,211.15,0.0,1.54,-9.01,319.43
41.0,32140.8,0.0,219.08,0.0,5.57,-5.8,400.0
56.0,32140.8,3.21,180.31,0.0,11.79,-1.45,559.98
145.0,32140.8,16.67,152.26,0.0,11.09,0.77,644.24
171.0,32196.94,12.26,190.75,0.0,10.87,-5.06,422.91
84.0,32486.4,0.0,219.27,0.0,-2.64,-13.22,218.99
74.0,32486.4,0.0,225.08,0.0,-1.03,-12.02,240.71
67.0,32486.4,0.0,182.88,0.0,1.38,-6.79,368.06
69.0,32486.4,0.0,172.55,0.0,0.41,-7.13,358.35
110.0,32542.54,0.0,194.22,0.0,4.55,-4.3,440.0
200.0,32832.0,23.89,86.41,0.0,4.86,-0.01,612.28
119.0,32832.0,1.63,178.82,0.0,6.2,-2.12,529.45
87.0,32832.0,0.0,152.47,0.0,-0.57,-6.94,361.47
53.0,32832.0,4.4,199.01,0.0,-6.16,-19.95,128.24
78.0,33177.59,0.0,236.89,0.0,-10.08,-20.76,120.0
68.0,33177.59,0.0,268.65,0.0,-6.45,-19.91,121.11
60.0,33177.59,0.0,303.86,0.0,-0.89,-22.37,102.01
54.0,33343.66,0.0,182.9,0.0,-17.0,-24.2,84.86
50.0,33523.2,0.0,257.09,0.0,-11.39,-22.94,96.1
47.0,33523.2,0.0,214.16,0.0,-9.79,-18.51,159.54
44.0,33579.35,2.04,186.24,0.0,-9.36,-16.61,160.0
43.0,33868.8,0.0,243.16,0.0,-13.29,-23.27,92.86
40.0,33868.8,0.0,248.93,0.0,-13.68,-23.9,82.85
38.0,33924.94,0.0,270.1,0.0,-7.91,-19.57,120.0
37.0,34214.4,0.0,274.36,0.0,-0.85,-12.82,240.0
42.0,34214.4,23.62,127.99,0.0,-4.51,-10.57,273.17
41.0,34380.46,0.0,273.0,0.0,-5.45,-16.45,160.0
39.0,34560.0,0.0,214.18,0.0,-12.93,-20.6,120.0
39.0,34560.0,0.0,248.52,0.0,-11.69,-20.93,120.0
37.0,34905.6,0.0,344.59,0.0,0.03,-19.06,126.05
35.0,34905.6,12.0,262.68,0.0,3.44,-16.88,160.0
34.0,34905.6,0.0,226.81,0.0,-0.04,-8.06,330.21
32.0,35251.2,0.91,268.2,0.0,-2.04,-12.81,225.78
32.0,35251.2,0.0,245.31,0.0,-9.84,-18.24,159.98
31.0,35596.8,3.55,274.25,0.0,-3.94,-17.81,155.83
30.0,35596.8,0.0,287.39,0.0,-2.14,-12.28,240.0
30.0,35652.95,0.0,271.35,0.0,-2.55,-11.64,253.06
28.0,35942.4,0.0,296.86,0.0,-2.32,-12.6,231.51
35.0,35942.4,0.0,379.85,0.0,-0.53,-19.12,124.3
33.0,36287.99,0.0,363.31,0.0,-4.07,-19.46,120.12
31.0,36287.99,0.0,354.58,0.0,3.83,-10.99,267.44
30.0,36633.6,5.56,201.36,0.0,5.38,-4.08,446.41
29.0,36633.6,3.74,310.02,0.0,2.41,-13.95,200.31
28.0,36968.11,0.0,372.39,0.0,-2.34,-17.83,160.0
30.0,36979.2,23.34,301.49,0.0,1.4,-17.4,158.61
90.0,37035.33,13.79,209.51,0.0,2.41,-6.8,368.91
60.0,37324.8,0.01,306.84,0.0,-0.26,-10.2,280.0
45.0,37324.8,2.63,321.3,0.0,1.71,-12.31,239.25
36.0,37670.39,0.0,341.63,0.0,-6.2,-17.4,160.67
42.0,37670.39,18.68,189.47,0.0,-5.12,-12.51,240.0
37.0,38015.99,2.99,176.81,0.0,-1.0,-7.0,360.0
36.0,38015.99,1.0,308.55,0.0,-0.43,-10.36,281.86
36.0,38361.61,0.0,394.38,0.0,1.65,-11.63,240.0
37.0,38361.61,0.0,439.65,0.0,6.84,-10.24,280.0
48.0,38707.2,0.0,384.02,0.0,9.77,-3.08,480.09
257.0,38707.2,4.03,232.99,0.0,10.56,0.98,640.0
370.0,39052.8,12.84,183.45,0.0,5.07,-1.78,539.65
177.0,39052.8,0.0,169.23,0.0,3.59,-0.92,574.32
90.0,39398.39,9.95,263.02,0.0,12.05,1.29,663.78
200.0,39398.39,0.0,287.07,0.0,4.92,-2.81,498.35
147.0,39744.01,0.0,382.05,0.0,5.11,-5.79,399.0
133.0,39744.01,0.18,412.18,0.0,7.58,-4.76,436.7
115.0,40089.6,0.0,291.15,0.0,3.43,-3.96,460.37
105.0,40089.6,0.0,270.8,0.0,1.51,-5.2,417.0
103.0,40435.2,0.0,360.67,0.0,4.69,-4.66,436.22
102.0,40435.2,0.0,337.72,0.0,5.05,-3.5,480.0
105.0,40780.81,0.0,400.97,0.0,5.76,-5.0,440.0
151.0,40780.81,0.0,483.7,0.0,12.97,-2.93,485.39
205.0,41126.4,0.0,456.43,0.0,12.95,-0.59,582.82
296.0,41126.4,8.54,383.01,0.0,16.81,-2.07,526.89
190.0,41472.0,16.33,200.95,0.0,3.0,-3.1,486.71
221.0,41472.0,40.95,133.15,0.0,1.16,-2.62,505.13
186.0,41817.6,7.46,314.11,0.0,1.93,-8.0,335.12
154.0,41817.6,0.0,439.02,0.0,0.93,-9.44,297.73
156.0,42163.19,0.01,512.86,0.0,7.35,-6.74,369.46
224.0,42163.19,0.0,491.74,0.0,12.22,-0.98,562.44
440.0,42508.79,18.87,412.08,0.0,15.88,-3.27,480.4
228.0,42508.79,2.9,409.65,0.0,-1.96,-16.33,172.76
187.0,42854.4,0.0,528.21,0.0,0.42,-13.81,212.98
168.0,42854.4,0.0,523.2,0.0,4.6,-9.52,298.42
