Discharge,Dayl,Prcp,Srad,Swe,Tmax,Tmin,Vp
86.0,31449.59,0.0,185.03,0.0,-6.07,-15.99,172.14
88.0,31449.59,0.0,207.48,0.0,3.63,-8.4,321.1
150.0,31449.59,6.86,180.24,0.0,11.34,-5.96,391.19
240.0,31757.33,15.1,171.07,0.0,10.93,-3.89,460.68
418.0,31795.2,12.44,184.21,0.0,8.76,-8.12,326.06
174.0,31795.2,0.0,177.97,0.0,-7.12,-15.89,180.15
179.0,31795.2,0.0,219.43,0.0,-2.33,-14.44,200.04
136.0,31795.2,3.08,163.45,0.0,-0.42,-10.99,267.5
133.0,32102.92,0.0,199.49,0.0,0.17,-9.99,280.0
134.0,32140.8,0.0,187.12,0.0,2.17,-7.05,358.61
221.0,32140.8,23.5,101.1,0.0,2.13,-4.02,455.5
168.0,32140.8,6.1,179.52,0.0,5.57,-8.17,336.3
112.0,32229.64,0.0,164.36,0.0,-5.79,-13.2,221.15
82.0,32486.41,0.0,250.56,0.0,-10.54,-24.5,87.22
80.0,32486.41,0.0,197.47,0.0,-16.42,-25.46,77.06
88.0,32486.41,4.15,174.06,0.0,-13.31,-24.44,80.73
80.0,32831.99,9.78,221.38,0.0,-3.75,-26.52,73.84
79.0,32831.99,0.0,97.82,0.0,-23.64,-27.02,77.93
78.0,32831.99,0.0,204.89,0.0,-18.31,-27.79,70.52
77.0,33177.61,0.0,247.08,0.0,-13.92,-26.12,80.0
76.0,33177.61,1.1,256.37,0.0,-10.35,-22.66,101.18
75.0,33177.61,0.9,252.86,0.0,-14.53,-26.27,74.45
74.0,33523.21,0.0,253.72,0.0,-15.88,-27.42,76.03
74.0,33523.21,0.0,297.45,0.0,-10.32,-26.93,80.0
73.0,33523.21,0.0,283.43,0.0,-1.91,-16.11,177.18
73.0,33868.8,14.74,115.9,0.0,-7.03,-12.84,227.18
72.0,33868.8,5.13,205.47,0.0,-7.31,-19.01,140.35
72.0,33957.63,2.99,130.12,0.0,-15.45,-21.02,117.16
72.0,34214.39,0.0,194.03,0.0,-14.07,-21.21,120.0
72.0,34214.39,0.0,251.74,0.0,-8.8,-19.4,127.12
75.0,34560.0,10.43,256.8,0.0,3.9,-16.83,161.86
75.0,34560.0,8.45,162.59,0.0,-1.84,-9.87,292.76
74.0,34867.73,4.67,245.57,0.0,-3.92,-18.12,147.8
73.0,34905.61,0.0,274.65,0.0,-12.15,-22.41,108.89
72.0,34905.89,0.0,318.82,0.0,-7.62,-21.02,120.0
71.0,35251.22,0.0,358.53,0.0,-4.07,-22.43,107.6
70.0,35251.22,2.64,314.62,0.0,-4.66,-21.87,113.43
68.0,35596.8,0.0,325.75,0.0,-3.18,-16.55,162.2
67.0,35596.8,0.23,378.41,0.0,-3.75,-24.41,80.0
67.0,35942.4,0.0,362.14,0.0,-3.97,-20.98,120.0
67.0,35942.4,0.0,338.99,0.0,1.56,-13.04,231.96
66.0,36288.01,4.27,215.04,0.0,2.15,-8.54,316.19
65.0,36288.01,5.11,277.35,0.0,0.64,-16.2,168.27
61.0,36633.61,0.0,345.58,0.0,-8.72,-22.89,95.21
65.0,36633.61,11.35,284.63,0.0,-4.19,-21.19,120.0
82.0,36941.33,11.94,208.76,0.0,-0.02,-9.83,289.43
70.0,36979.2,1.48,287.59,0.0,-3.8,-14.79,199.08
63.0,37286.93,3.85,294.98,0.0,-0.94,-17.9,152.38
62.0,37324.79,0.0,333.52,0.0,-11.76,-23.71,80.45
61.0,37632.54,9.19,256.61,0.0,-8.74,-20.84,120.0
60.0,37670.4,5.27,219.98,0.0,-1.98,-11.58,253.02
59.0,37978.12,3.06,225.74,0.0,-3.89,-13.01,227.11
57.0,38015.99,0.0,255.83,0.0,-5.37,-13.42,215.45
58.0,38361.61,0.0,398.14,0.0,5.21,-9.38,293.59
65.0,38361.61,0.0,341.92,0.0,8.98,-2.24,520.0
85.0,38707.19,4.6,234.82,0.0,9.43,-0.53,586.94
100.0,38707.19,0.0,90.8,0.0,-0.38,-2.37,516.77
94.0,39052.8,0.0,314.08,0.0,5.24,-4.37,446.33
