Discharge,Dayl,Prcp,Srad,Swe,Tmax,Tmin,Vp
1380.0,30753.08,0.09,196.98,0.0,-6.85,-19.89,123.28
1300.0,30816.18,0.35,183.03,0.0,-0.29,-11.73,250.55
1220.0,30870.04,2.88,136.34,0.0,5.14,-4.6,437.32
1160.0,30946.9,7.56,150.38,0.0,7.3,-6.42,377.17
1290.0,31000.6,16.32,150.98,0.0,5.63,-7.53,346.04
1600.0,31070.32,0.0,198.01,0.0,-3.74,-15.82,178.55
1540.0,31134.32,1.3,172.68,0.0,-1.78,-12.53,234.3
1320.0,31215.68,2.39,133.26,0.0,-1.34,-9.53,293.38
1180.0,31320.79,0.0,159.81,0.0,-2.65,-11.02,269.66
1120.0,31397.18,0.0,172.53,0.0,1.64,-7.65,345.5
1120.0,31479.96,12.52,115.28,0.0,4.04,-4.0,451.99
1290.0,31561.29,0.0,172.18,0.0,4.72,-4.46,441.64
1390.0,31666.39,0.0,193.78,0.0,-4.05,-14.48,195.72
1260.0,31761.46,0.0,192.91,0.0,-11.7,-21.75,115.76
1200.0,31880.5,0.0,179.76,0.0,-15.99,-24.85,79.9
1130.0,31983.65,4.13,194.13,0.0,-13.78,-24.93,80.0
1080.0,32107.04,13.24,154.34,0.0,-7.25,-17.79,159.89
1010.0,32198.51,0.04,192.29,0.0,-11.39,-20.64,119.15
980.0,32329.27,0.0,214.0,0.0,-13.74,-24.42,80.0
940.0,32452.65,0.0,254.01,0.0,-11.17,-26.24,80.0
900.0,32544.11,3.87,188.89,0.0,-10.05,-22.67,99.99
860.0,32703.16,4.37,137.75,0.0,-13.89,-21.37,119.06
840.0,32830.05,0.0,211.6,0.0,-14.68,-24.37,80.0
800.0,32943.6,0.65,242.44,0.0,-9.3,-22.06,116.44
780.0,33099.87,5.54,213.7,0.0,-5.03,-17.29,159.67
750.0,33207.85,17.74,183.83,0.0,0.41,-11.29,257.57
740.0,33366.09,1.21,228.24,0.0,-0.53,-11.25,260.41
700.0,33521.23,0.0,241.89,0.0,-9.44,-20.09,119.99
670.0,33658.98,0.0,190.75,0.0,-11.03,-18.54,147.7
640.0,33835.02,0.0,274.56,0.0,-3.28,-16.37,160.19
630.0,33926.52,2.88,273.1,0.0,1.72,-13.69,200.0
620.0,34136.66,7.51,140.88,0.0,-0.33,-7.47,358.2
610.0,34224.49,0.0,267.7,0.0,-1.67,-13.15,224.37
610.0,34431.11,0.0,204.83,0.0,-8.95,-16.37,163.99
590.0,34559.96,0.0,311.97,0.0,-7.97,-22.65,100.3
580.0,34748.49,0.0,332.54,0.0,-7.05,-25.06,80.0
570.0,34905.62,0.0,325.55,0.0,-5.38,-21.52,120.0
550.0,35067.23,0.08,283.27,0.0,-6.47,-17.96,157.29
540.0,35251.12,0.0,345.24,0.0,-3.2,-22.3,108.19
530.0,35387.02,0.0,303.06,0.0,-5.82,-18.72,140.7
520.0,35596.88,0.04,321.74,0.0,-2.34,-16.95,165.18
