Discharge,Dayl,Prcp,Srad,Swe,Tmax,Tmin,Vp
17.0,32140.8,0.0,233.07,0.0,3.71,-9.0,320.0
17.0,32140.8,0.0,234.51,0.0,7.48,-5.55,400.37
21.0,32140.8,5.07,177.03,0.0,12.61,-1.12,560.0
28.0,32140.8,14.09,166.37,0.0,12.59,0.45,631.3
56.0,32271.67,15.12,191.29,0.0,9.69,-5.83,398.61
62.0,32486.4,0.0,224.4,0.0,-0.94,-12.05,240.0
48.0,32486.4,0.0,229.05,0.0,0.94,-10.5,280.0
36.0,32486.4,0.0,178.13,0.0,2.04,-5.97,400.0
32.0,32486.4,0.0,196.12,0.0,3.54,-5.5,400.0
30.0,32617.26,0.0,198.31,0.0,6.24,-3.0,480.0
36.0,32832.0,18.24,106.65,0.0,6.7,0.5,639.45
50.0,32832.0,1.1,155.52,0.0,5.68,-1.51,559.42
65.0,32832.0,0.0,180.46,0.0,-0.61,-8.39,319.44
60.0,32841.36,6.84,179.37,0.0,-7.44,-18.6,146.97
38.0,33177.59,0.0,218.63,0.0,-10.32,-19.85,120.0
28.0,33177.59,1.0,280.41,0.0,-3.59,-18.5,160.0
24.0,33177.59,0.0,305.23,0.0,-1.39,-21.49,119.13
21.0,33483.05,0.0,201.95,0.0,-14.37,-22.58,107.63
20.0,33523.2,0.0,257.92,0.0,-9.33,-21.02,120.0
17.0,33523.2,0.0,232.59,0.0,-8.99,-18.76,138.95
16.0,33654.07,2.77,173.45,0.0,-9.36,-17.95,157.89
14.0,33868.79,0.0,233.0,0.0,-12.49,-21.95,119.68
13.0,33868.79,0.0,259.1,0.0,-10.97,-21.94,120.0
13.0,33999.68,0.0,284.75,0.0,-5.0,-17.93,160.0
15.0,34214.41,0.0,265.73,0.0,-1.16,-12.48,240.0
15.0,34214.41,24.79,136.52,0.0,-3.05,-9.67,283.45
15.0,34519.85,0.0,243.25,0.0,-6.24,-15.5,200.0
16.0,34560.0,0.0,226.78,0.0,-11.24,-19.5,120.0
17.0,34560.0,0.0,282.89,0.0,-8.2,-19.43,120.0
17.0,34905.6,0.0,351.57,0.0,1.86,-18.14,160.0
18.0,34905.6,13.01,246.61,0.0,2.85,-12.14,240.0
17.0,34914.96,0.0,236.21,0.0,0.82,-7.48,360.0
16.0,35251.2,0.0,281.28,0.0,-2.4,-12.6,238.89
15.0,35251.2,0.0,286.56,0.0,-6.71,-16.87,160.0
14.0,35596.8,1.05,323.79,0.0,-2.98,-15.34,195.86
13.0,35596.8,0.0,299.44,0.0,-2.12,-12.64,240.0
13.0,35727.67,0.0,266.68,0.0,-1.87,-10.56,279.63
12.0,35942.39,0.0,291.43,0.0,-0.43,-10.21,280.0
12.0,35942.39,0.0,374.05,0.0,-0.51,-16.7,160.0
13.0,36288.0,0.0,374.65,0.0,-0.06,-16.12,163.43
13.0,36288.0,0.0,351.04,0.0,4.65,-9.13,307.45
13.0,36633.59,2.01,281.03,0.0,4.65,-4.89,437.29
14.0,36633.59,0.0,353.54,0.0,1.46,-12.0,240.0
13.0,36979.2,0.0,385.22,0.0,-1.05,-17.13,160.0
23.0,36979.2,16.79,280.44,0.0,3.0,-11.69,248.88
42.0,37110.09,16.57,211.52,0.0,2.95,-6.01,398.97
48.0,37324.8,0.0,336.54,0.0,1.41,-9.5,280.0
43.0,37324.8,0.0,370.4,0.0,1.28,-11.43,247.5
36.0,37670.4,0.0,329.99,0.0,-5.16,-15.33,200.0
33.0,37670.4,19.66,198.67,0.0,-3.44,-10.89,280.0
30.0,38016.0,6.2,173.0,0.0,-0.68,-6.94,360.0
26.0,38016.0,0.0,352.34,0.0,0.64,-9.83,280.0
23.0,38361.61,0.0,434.05,0.0,3.79,-11.74,240.0
22.0,38361.61,0.0,450.1,0.0,7.73,-9.5,280.4
25.0,38707.21,0.0,405.6,0.0,11.05,-2.49,520.0
37.0,38707.21,11.4,242.19,0.0,9.9,0.38,630.76
50.0,39052.81,11.47,131.91,0.0,2.97,-1.58,553.56
54.0,39052.81,1.66,214.41,0.0,5.65,-0.51,599.45
104.0,39398.41,10.83,260.31,0.0,11.5,1.5,680.0
171.0,39398.41,1.97,318.67,0.0,6.3,-2.06,521.78
153.0,39743.99,0.0,386.37,0.0,6.36,-4.25,440.0
132.0,39743.99,0.0,376.07,0.0,7.24,-2.92,486.72
111.0,40089.6,0.0,304.13,0.0,4.51,-2.98,484.67
99.0,40089.6,0.0,321.95,0.0,4.64,-3.26,480.0
82.0,40435.2,0.0,357.51,0.0,5.9,-3.0,480.0
76.0,40435.2,0.0,377.93,0.0,6.11,-3.37,480.0
66.0,40780.79,0.0,475.77,0.0,9.29,-5.01,438.83
63.0,40780.79,0.0,485.01,0.0,12.82,-2.5,520.0
71.0,41126.4,0.0,486.0,0.0,16.06,0.5,640.0
106.0,41126.4,9.51,383.83,0.0,16.77,-1.33,558.33
118.0,41472.01,0.0,219.5,0.0,2.69,-2.11,522.38
133.0,41472.01,30.57,142.21,0.0,1.78,-2.21,518.89
154.0,41817.59,12.01,291.62,0.0,2.27,-6.52,360.0
125.0,41817.59,0.0,494.39,0.0,4.31,-8.43,320.0
107.0,42163.2,0.0,537.08,0.0,10.36,-5.72,402.14
102.0,42163.2,0.0,523.74,0.0,15.01,-0.5,600.0
169.0,42508.8,19.56,418.3,0.0,14.5,-4.72,439.13
175.0,42508.8,4.8,393.55,0.0,-1.13,-14.95,199.45
145.0,42854.39,0.0,506.15,0.0,1.46,-11.4,250.49
115.0,42854.39,0.0,486.02,0.0,4.56,-7.49,356.25
96.0,43200.0,0.0,396.48,0.0,4.98,-3.94,444.9
84.0,43545.6,0.0,435.95,0.0,7.99,-2.17,520.98
77.0,43545.6,0.0,557.79,0.0,13.29,-3.23,480.0
73.0,43891.2,0.0,575.75,0.0,16.18,-2.39,520.0
68.0,43891.2,0.0,575.26,0.0,15.66,-2.54,517.13
65.0,44236.8,0.0,517.71,0.0,15.28,1.32,665.95
61.0,44236.8,0.0,551.5,0.0,13.86,-2.2,520.0
64.0,44582.39,11.04,351.21,0.0,13.42,1.48,678.09
81.0,44582.39,13.54,301.39,0.0,10.56,1.08,647.03
77.0,44928.0,0.0,342.63,0.0,8.64,0.94,643.92
66.0,44928.0,0.0,477.7,0.0,8.74,-3.0,480.0
57.0,45273.6,0.0,534.49,0.0,11.43,-3.0,480.0
49.0,45273.6,0.0,521.94,0.0,15.33,1.05,643.77
44.0,45619.19,0.0,353.46,0.0,13.27,5.0,880.0
54.0,45619.19,16.17,235.91,0.0,12.27,5.09,887.09
71.0,45964.79,12.77,359.2,0.0,12.83,0.71,639.24
64.0,45964.79,0.0,428.84,0.0,7.46,-2.49,518.47
55.0,46310.4,4.43,359.14,0.0,11.71,0.0,600.0
47.0,46310.4,0.0,497.6,0.0,17.35,4.62,850.21
76.0,46656.01,31.53,451.51,0.0,19.81,0.15,612.66
146.0,46656.01,14.99,336.26,0.0,6.96,-3.46,476.63
120.0,47001.6,0.0,474.0,0.0,7.43,-3.95,443.8
97.0,47001.6,3.98,297.73,0.0,6.95,-2.05,520.0
80.0,47347.19,0.0,442.35,0.0,6.16,-4.0,440.0
65.0,47347.19,0.0,552.3,0.0,10.07,-4.27,440.0
54.0,47692.82,0.0,598.28,0.0,17.27,-0.68,585.7
